Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0584,Vanilluxe,['ice'],"['Ice Body', 'Snow Warning', 'Weak Armor']",71,95,85,110,95,79,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",535,89,"['Astonish', 'Freeze-Dry', 'Harden', 'Icicle Crash', 'Mist', 'Taunt', 'Weather Ball', 'Icy Wind', 'Avalanche', 'Hail', 'Icicle Spear', 'Uproar', 'Acid Armor', 'Mirror Coat', 'Ice Beam', 'Blizzard', 'Sheer Cold', 'Aurora Veil', 'Autotomize', 'Explosion', 'Ice Shard', 'Magnet Rise', 'Hyper Beam', 'Giga Impact', 'Light Screen', 'Self-Destruct', 'Rest', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Beat Up', 'Facade', 'Imprison', 'Round', 'Substitute', 'Endure', 'Sleep Talk', 'Hyper Voice', 'Iron Defense', 'Flash Cannon', 'Ally Switch', 'Mirror Shot', 'Natural Gift', 'Powder Snow', 'Water Pulse', 'Magic Coat', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Frost Breath', 'Swagger', 'Confide', 'Secret Power']"
#0585,Deerling,"['normal', 'grass']","['Chlorophyll', 'Sap Sipper', 'Serene Grace']",60,60,50,40,50,75,"['ground', 'water']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'grass', 'dragon']","['ground', 'ghost', 'water', 'grass', 'electric']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice']",335,55,"['Tackle', 'Growl', 'Sand Attack', 'Double Kick', 'Leech Seed', 'Bullet Seed', 'Take Down', 'Zen Headbutt', 'Energy Ball', 'Charm', 'Double-Edge', 'Solar Beam', 'Agility', 'Baton Pass', 'Fake Tears', 'Headbutt', 'Sleep Talk', 'Synthesis', 'Worry Seed', 'Protect', 'Trailblaze', 'Facade', 'Bulldoze', 'Magical Leaf', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Body Slam', 'Seed Bomb', 'Light Screen', 'Grass Knot', 'Thunder Wave', 'Rest', 'Substitute', 'Giga Drain', 'Shadow Ball', 'Play Rough', 'Helping Hand', 'Grassy Terrain', 'Wild Charge', 'Leaf Storm', 'Tera Blast', 'Grassy Glide', 'Endeavor', 'Camouflage', 'Feint Attack', 'Jump Kick', 'Aromatherapy', 'Nature Power', 'Grass Whistle', 'Natural Gift', 'Odor Sleuth', 'Bounce', 'Last Resort', 'Snore', 'Work Up', 'Toxic', 'Hidden Power', 'Safeguard', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Echoed Voice', 'Swagger', 'Confide', 'Flash', 'Retaliate', 'Secret Power']"
#0586,Sawsbuck,"['normal', 'grass']","['Chlorophyll', 'Sap Sipper', 'Serene Grace']",80,100,70,60,70,95,"['ground', 'water']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'grass', 'dragon']","['ground', 'ghost', 'water', 'grass', 'electric']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice']",475,79,"['Growl', 'Megahorn', 'Sand Attack', 'Tackle', 'Double Kick', 'Leech Seed', 'Bullet Seed', 'Take Down', 'Zen Headbutt', 'Energy Ball', 'Charm', 'Double-Edge', 'Solar Beam', 'Horn Leech', 'Agility', 'Baton Pass', 'Fake Tears', 'Headbutt', 'Sleep Talk', 'Synthesis', 'Worry Seed', 'Protect', 'Trailblaze', 'Facade', 'Bulldoze', 'Magical Leaf', 'Endure', 'Sunny Day', 'Rain Dance', 'Smart Strike', 'Dig', 'Body Slam', 'Seed Bomb', 'Light Screen', 'Grass Knot', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Swords Dance', 'Substitute', 'Giga Drain', 'Shadow Ball', 'Play Rough', 'Helping Hand', 'Grassy Terrain', 'Wild Charge', 'Giga Impact', 'Leaf Storm', 'Hyper Beam', 'Tera Blast', 'High Horsepower', 'Grassy Glide', 'Endeavor', 'Petal Blizzard', 'Throat Chop', 'Curse', 'Camouflage', 'Feint Attack', 'Jump Kick', 'Aromatherapy', 'Nature Power', 'Grass Whistle', 'Natural Gift', 'Odor Sleuth', 'Bounce', 'Last Resort', 'Snore', 'Work Up', 'Toxic', 'Hidden Power', 'Safeguard', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Echoed Voice', 'Swagger', 'Confide', 'Flash', 'Retaliate', 'Rock Smash', 'Secret Power', 'Cut']"
#0587,Emolga,"['electric', 'flying']","['Static', 'Motor Drive']",55,75,60,75,60,103,"['fighting', 'flying', 'bug', 'water']","['ground', 'rock', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'ground', 'bug', 'steel', 'grass']","['rock', 'ice']",428,71,"['Nuzzle', 'Tail Whip', 'Double Team', 'Quick Attack', 'Thunder Shock', 'Charge', 'Acrobatics', 'Spark', 'Encore', 'Volt Switch', 'Light Screen', 'Discharge', 'Agility', 'Astonish', 'Covet', 'Defog', 'Roost', 'Shock Wave', 'Tickle', 'Dual Wingbeat', 'Rising Voltage', 'Solar Beam', 'Thunder Wave', 'Rest', 'Snore', 'Protect', 'Charm', 'Attract', 'Rain Dance', 'Facade', 'Swift', 'Helping Hand', 'U-turn', 'Fling', 'Speed Swap', 'Round', 'Electroweb', 'Eerie Impulse', 'Air Slash', 'Thunderbolt', 'Thunder', 'Substitute', 'Endure', 'Sleep Talk', 'Baton Pass', 'Iron Tail', 'Taunt', 'Energy Ball', 'Electro Ball', 'Wild Charge', 'Pursuit', 'Ion Deluge', 'Knock Off', 'Last Resort', 'Signal Beam', 'Tailwind', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Aerial Ace', 'Charge Beam', 'Swagger', 'Confide', 'Flash', 'Secret Power', 'Cut']"
#0588,Karrablast,['bug'],"['Swarm', 'Shed Skin', 'No Guard']",50,75,45,40,45,60,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",315,52,"['Leer', 'Peck', 'Fury Cutter', 'Endure', 'False Swipe', 'Acid Spray', 'Headbutt', 'Flail', 'Scary Face', 'X-Scissor', 'Swords Dance', 'Take Down', 'Bug Buzz', 'Double-Edge', 'Bug Bite', 'Counter', 'Knock Off', 'Night Slash', 'Slash', 'Screech', 'Rest', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Rain Dance', 'Facade', 'Round', 'Substitute', 'Sleep Talk', 'Megahorn', 'Encore', 'Iron Defense', 'Poison Jab', 'Energy Ball', 'Drill Run', 'Fury Attack', 'Feint Attack', 'Horn Attack', 'Pursuit', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Infestation', 'Swagger', 'Confide', 'Secret Power', 'Struggle Bug', 'Cut']"
#0589,Escavalier,"['bug', 'steel']","['Swarm', 'Shell Armor', 'Overcoat']",70,135,105,60,105,20,"['rock', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'water', 'electric']","['normal', 'poison', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']",['fire'],495,82,"['Double-Edge', 'Endure', 'Fell Stinger', 'Flail', 'Fury Cutter', 'Leer', 'Peck', 'Quick Guard', 'Scary Face', 'Take Down', 'False Swipe', 'Acid Spray', 'Headbutt', 'Reversal', 'Iron Defense', 'X-Scissor', 'Swords Dance', 'Iron Head', 'Bug Buzz', 'Giga Impact', 'Metal Burst', 'Bug Bite', 'Counter', 'Knock Off', 'Night Slash', 'Slash', 'Hyper Beam', 'Screech', 'Rest', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Rain Dance', 'Facade', 'Revenge', 'Round', 'Razor Shell', 'Smart Strike', 'Brutal Swing', 'Agility', 'Substitute', 'Sleep Talk', 'Megahorn', 'Encore', 'Taunt', 'Close Combat', 'Poison Jab', 'Focus Blast', 'Energy Ball', 'Drill Run', 'Twineedle', 'Fury Attack', 'Feint Attack', 'Horn Attack', 'Pursuit', 'Laser Focus', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Infestation', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Struggle Bug', 'Cut']"
#0590,Foongus,"['grass', 'poison']","['Effect Spore', 'Regenerator']",69,55,45,55,55,15,"['water', 'fairy']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'dragon']","['fighting', 'water', 'grass', 'electric', 'fairy']","['flying', 'fire', 'psychic', 'ice']",294,49,"['Absorb', 'Astonish', 'Growth', 'Stun Spore', 'Mega Drain', 'Synthesis', 'Clear Smog', 'Sweet Scent', 'Giga Drain', 'Ingrain', 'Toxic', 'Rage Powder', 'Solar Beam', 'Spore', 'Defense Curl', 'Poison Powder', 'Rollout', 'Worry Seed', 'Protect', 'Facade', 'Magical Leaf', 'Venoshock', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Substitute', 'Energy Ball', 'Pollen Puff', 'Grassy Terrain', 'Sludge Bomb', 'Leaf Storm', 'Tera Blast', 'Snore', 'Attract', 'Payback', 'Round']"
#0591,Amoonguss,"['grass', 'poison']","['Effect Spore', 'Regenerator']",114,85,70,85,80,30,"['water', 'fairy']","['flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'dragon']","['fighting', 'water', 'grass', 'electric', 'fairy']","['flying', 'fire', 'psychic', 'ice']",464,77,"['Absorb', 'Astonish', 'Growth', 'Stun Spore', 'Mega Drain', 'Synthesis', 'Clear Smog', 'Sweet Scent', 'Giga Drain', 'Ingrain', 'Toxic', 'Rage Powder', 'Solar Beam', 'Spore', 'Defense Curl', 'Poison Powder', 'Rollout', 'Worry Seed', 'Scary Face', 'Protect', 'Facade', 'Hex', 'Magical Leaf', 'Venoshock', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Stomping Tantrum', 'Rest', 'Substitute', 'Energy Ball', 'Pollen Puff', 'Grassy Terrain', 'Sludge Bomb', 'Giga Impact', 'Leaf Storm', 'Hyper Beam', 'Tera Blast', 'Snore', 'Attract', 'Payback', 'Round']"
#0592,Frillish,"['water', 'ghost']","['Water Absorb', 'Cursed Body', 'Damp']",55,40,50,65,85,40,"['ground', 'rock', 'ghost', 'fire', 'psychic']","['normal', 'water', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'water', 'ice']","['ghost', 'grass', 'electric', 'dark']",335,55,"['Absorb', 'Water Gun', 'Poison Sting', 'Night Shade', 'Water Pulse', 'Rain Dance', 'Hex', 'Brine', 'Recover', 'Shadow Ball', 'Whirlpool', 'Hydro Pump', 'Destiny Bond', 'Water Spout', 'Acid Armor', 'Bubble Beam', 'Confuse Ray', 'Mist', 'Pain Split', 'Strength Sap', 'Poltergeist', 'Safeguard', 'Rest', 'Snore', 'Protect', 'Icy Wind', 'Giga Drain', 'Attract', 'Hail', 'Will-O-Wisp', 'Facade', 'Imprison', 'Dive', 'Trick Room', 'Round', 'Surf', 'Ice Beam', 'Blizzard', 'Psychic', 'Waterfall', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Taunt', 'Trick', 'Dark Pulse', 'Energy Ball', 'Sludge Wave', 'Scald', 'Dazzling Gleam', 'Bubble', 'Water Sport', 'Ominous Wind', 'Wring Out', 'Constrict', 'Bind', 'Magic Coat', 'Shock Wave', 'Spite', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Psych Up', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0593,Jellicent,"['water', 'ghost']","['Water Absorb', 'Cursed Body', 'Damp']",100,60,70,85,105,60,"['ground', 'rock', 'ghost', 'fire', 'psychic']","['normal', 'water', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'water', 'ice']","['ghost', 'grass', 'electric', 'dark']",480,80,"['Absorb', 'Acid Armor', 'Night Shade', 'Poison Sting', 'Water Gun', 'Water Pulse', 'Rain Dance', 'Hex', 'Brine', 'Recover', 'Shadow Ball', 'Whirlpool', 'Hydro Pump', 'Destiny Bond', 'Water Spout', 'Bubble Beam', 'Confuse Ray', 'Mist', 'Pain Split', 'Strength Sap', 'Poltergeist', 'Hyper Beam', 'Giga Impact', 'Safeguard', 'Rest', 'Snore', 'Protect', 'Icy Wind', 'Giga Drain', 'Attract', 'Hail', 'Will-O-Wisp', 'Facade', 'Imprison', 'Dive', 'Trick Room', 'Round', 'Surf', 'Ice Beam', 'Blizzard', 'Psychic', 'Waterfall', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Taunt', 'Trick', 'Muddy Water', 'Dark Pulse', 'Energy Ball', 'Sludge Wave', 'Scald', 'Dazzling Gleam', 'Bubble', 'Water Sport', 'Wring Out', 'Ominous Wind', 'Constrict', 'Bind', 'Magic Coat', 'Shock Wave', 'Spite', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Psych Up', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0594,Alomomola,['water'],"['Healer', 'Hydration', 'Regenerator']",165,75,80,40,45,65,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",470,78,"['Play Nice', 'Pound', 'Aqua Ring', 'Aqua Jet', 'Helping Hand', 'Wide Guard', 'Protect', 'Water Pulse', 'Healing Wish', 'Soak', 'Wish', 'Brine', 'Safeguard', 'Whirlpool', 'Hydro Pump', 'Bounce', 'Endure', 'Mirror Coat', 'Mist', 'Pain Split', 'Tickle', 'Take Down', 'Acrobatics', 'Chilling Water', 'Facade', 'Icy Wind', 'Rain Dance', 'Snowscape', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Light Screen', 'Waterfall', 'Rest', 'Skill Swap', 'Substitute', 'Liquidation', 'Shadow Ball', 'Psychic', 'Surf', 'Play Rough', 'Calm Mind', 'Baton Pass', 'Ice Beam', 'Misty Terrain', 'Blizzard', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Scald', 'Flip Turn', 'Scale Shot', 'Alluring Voice', 'Water Sport', 'Double Slap', 'Heal Pulse', 'Wake-Up Slap', 'Refresh', 'Knock Off', 'Magic Coat', 'Snore', 'Toxic', 'Hail', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Psych Up', 'Swagger', 'Confide', 'Secret Power', 'Dive']"
#0595,Joltik,"['bug', 'electric']","['Compoundeyes', 'Unnerve', 'Swarm']",50,47,50,57,50,65,"['water', 'psychic', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fire', 'electric', 'dragon', 'fairy']","['fighting', 'steel', 'grass', 'electric']","['rock', 'fire']",319,53,"['Absorb', 'Fury Cutter', 'Electroweb', 'Bug Bite', 'String Shot', 'Thunder Wave', 'Electro Ball', 'Agility', 'Sucker Punch', 'Slash', 'Discharge', 'Screech', 'Gastro Acid', 'Bug Buzz', 'Double Team', 'Infestation', 'Lunge', 'Poison Sting', 'Struggle Bug', 'Protect', 'Thief', 'Pounce', 'Charge Beam', 'Facade', 'Swift', 'Endure', 'Volt Switch', 'Rain Dance', 'Sleep Talk', 'Light Screen', 'Poison Jab', 'Rest', 'Leech Life', 'Substitute', 'X-Scissor', 'Giga Drain', 'Energy Ball', 'Thunderbolt', 'Helping Hand', 'Wild Charge', 'Thunder', 'Tera Blast', 'Skitter Smack', 'Rising Voltage', 'Pin Missile', 'Snore', 'Attract', 'Bounce', 'Speed Swap', 'Cross Poison', 'Round']"
#0596,Galvantula,"['bug', 'electric']","['Compoundeyes', 'Unnerve', 'Swarm']",70,77,60,97,60,108,"['water', 'psychic', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fire', 'electric', 'dragon', 'fairy']","['fighting', 'steel', 'grass', 'electric']","['rock', 'fire']",472,78,"['Absorb', 'Bug Bite', 'Electroweb', 'Fury Cutter', 'String Shot', 'Thunder Wave', 'Electro Ball', 'Agility', 'Sucker Punch', 'Slash', 'Discharge', 'Screech', 'Gastro Acid', 'Bug Buzz', 'Sticky Web', 'Protect', 'Struggle Bug', 'Thief', 'Pounce', 'Charge Beam', 'Facade', 'Swift', 'Endure', 'Volt Switch', 'Rain Dance', 'Sleep Talk', 'Light Screen', 'Poison Jab', 'Rest', 'Leech Life', 'Substitute', 'X-Scissor', 'Giga Drain', 'Energy Ball', 'Thunderbolt', 'Helping Hand', 'Wild Charge', 'Giga Impact', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Charge', 'Lunge', 'Skitter Smack', 'Throat Chop', 'Double Team', 'Infestation', 'Poison Sting', 'Rising Voltage', 'Pin Missile', 'Snore', 'Attract', 'Bounce', 'Speed Swap', 'Cross Poison', 'Round']"
#0597,Ferroseed,"['grass', 'steel']",['Iron Barbs'],44,50,91,24,86,10,"['ground', 'rock', 'ice', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'electric', 'dragon']","['normal', 'poison', 'rock', 'steel', 'water', 'grass', 'electric', 'psychic', 'dragon', 'fairy']","['fighting', 'fire']",305,50,"['Harden', 'Tackle', 'Metal Claw', 'Pin Missile', 'Ingrain', 'Flash Cannon', 'Iron Head', 'Self-Destruct', 'Iron Defense', 'Curse', 'Gyro Ball', 'Explosion', 'Acid Spray', 'Gravity', 'Knock Off', 'Leech Seed', 'Toxic', 'Steel Roller', 'Solar Beam', 'Thunder Wave', 'Rest', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Sunny Day', 'Facade', 'Revenge', 'Bullet Seed', 'Payback', 'Assurance', 'Round', 'Thunderbolt', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Poison Jab', 'Seed Bomb', 'Energy Ball', 'Stealth Rock', 'Rollout', 'Mirror Shot', 'Rock Climb', 'Worry Seed', 'Endeavor', 'Magnet Rise', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Rock Polish', 'Swagger', 'Nature Power', 'Confide', 'Flash', 'Hone Claws', 'Rock Smash', 'Secret Power']"
#0598,Ferrothorn,"['grass', 'steel']","['Iron Barbs', 'Anticipation']",74,94,131,54,116,20,"['ground', 'rock', 'ice', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'electric', 'dragon']","['normal', 'poison', 'rock', 'steel', 'water', 'grass', 'electric', 'psychic', 'dragon', 'fairy']","['fighting', 'fire']",489,81,"['Harden', 'Metal Claw', 'Pin Missile', 'Power Whip', 'Tackle', 'Ingrain', 'Flash Cannon', 'Iron Head', 'Self-Destruct', 'Iron Defense', 'Curse', 'Gyro Ball', 'Explosion', 'Acid Spray', 'Gravity', 'Knock Off', 'Leech Seed', 'Toxic', 'Steel Roller', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Thunder Wave', 'Rest', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Sandstorm', 'Sunny Day', 'Facade', 'Revenge', 'Bullet Seed', 'Payback', 'Assurance', 'Shadow Claw', 'Round', 'Bulldoze', 'Brutal Swing', 'Swords Dance', 'Thunderbolt', 'Thunder', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Poison Jab', 'Seed Bomb', 'Energy Ball', 'Stealth Rock', 'Grass Knot', 'Heavy Slam', 'Body Press', 'Rock Climb', 'Rollout', 'Mirror Shot', 'Worry Seed', 'Block', 'Endeavor', 'Magnet Rise', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Rock Polish', 'Swagger', 'Nature Power', 'Confide', 'Flash', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
#0599,Klink,['steel'],"['Plus', 'Minus', 'Clear Body']",40,55,70,45,60,30,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",300,50,"['Thunder Shock', 'Vise Grip', 'Bind', 'Charge', 'Charge Beam', 'Metal Sound', 'Autotomize', 'Discharge', 'Screech', 'Gear Grind', 'Lock-On', 'Shift Gear', 'Zap Cannon', 'Hyper Beam', 'Rising Voltage', 'Steel Roller', 'Thunder Wave', 'Rest', 'Snore', 'Protect', 'Sandstorm', 'Facade', 'Assurance', 'Round', 'Volt Switch', 'Thunderbolt', 'Substitute', 'Endure', 'Sleep Talk', 'Uproar', 'Iron Defense', 'Power Gem', 'Flash Cannon', 'Wild Charge', 'Mirror Shot', 'Gravity', 'Magic Coat', 'Magnet Rise', 'Recycle', 'Shock Wave', 'Signal Beam', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Rock Polish', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power']"
#0600,Klang,['steel'],"['Plus', 'Minus', 'Clear Body']",60,80,95,70,85,50,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",440,73,"['Bind', 'Charge', 'Thunder Shock', 'Vise Grip', 'Charge Beam', 'Metal Sound', 'Autotomize', 'Discharge', 'Screech', 'Gear Grind', 'Lock-On', 'Shift Gear', 'Zap Cannon', 'Hyper Beam', 'Rising Voltage', 'Steel Roller', 'Thunder Wave', 'Rest', 'Snore', 'Protect', 'Sandstorm', 'Facade', 'Assurance', 'Round', 'Volt Switch', 'Thunderbolt', 'Substitute', 'Endure', 'Sleep Talk', 'Uproar', 'Iron Defense', 'Power Gem', 'Flash Cannon', 'Ally Switch', 'Wild Charge', 'Mirror Shot', 'Gravity', 'Magic Coat', 'Magnet Rise', 'Recycle', 'Shock Wave', 'Signal Beam', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Rock Polish', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power']"
#0601,Klinklang,['steel'],"['Plus', 'Minus', 'Clear Body']",60,100,115,70,85,90,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",520,86,"['Bind', 'Charge', 'Gear Up', 'Magnetic Flux', 'Thunder Shock', 'Vise Grip', 'Charge Beam', 'Metal Sound', 'Autotomize', 'Discharge', 'Screech', 'Gear Grind', 'Lock-On', 'Shift Gear', 'Zap Cannon', 'Hyper Beam', 'Electric Terrain', 'Rising Voltage', 'Steel Roller', 'Giga Impact', 'Thunder Wave', 'Rest', 'Snore', 'Protect', 'Sandstorm', 'Facade', 'Assurance', 'Trick Room', 'Round', 'Volt Switch', 'Thunderbolt', 'Thunder', 'Substitute', 'Endure', 'Sleep Talk', 'Uproar', 'Iron Defense', 'Power Gem', 'Flash Cannon', 'Ally Switch', 'Wild Charge', 'Mirror Shot', 'Gravity', 'Magic Coat', 'Magnet Rise', 'Recycle', 'Shock Wave', 'Signal Beam', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Rock Polish', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power']"
#0602,Tynamo,['electric'],['Levitate'],35,55,40,45,40,60,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],275,45,"['Charge Beam', 'Spark', 'Tackle', 'Thunder Wave', 'Tera Blast', 'Charge', 'Knock Off', 'Magnet Rise']"
#0603,Eelektrik,['electric'],['Levitate'],65,85,70,75,70,40,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],405,67,"['Charge Beam', 'Headbutt', 'Spark', 'Thunder Wave', 'Bind', 'Acid', 'Discharge', 'Thunderbolt', 'Acid Spray', 'Coil', 'Wild Charge', 'Gastro Acid', 'Zap Cannon', 'Thrash', 'Crunch', 'Take Down', 'Scary Face', 'Protect', 'Thunder Fang', 'Acrobatics', 'Facade', 'Endure', 'Volt Switch', 'Rain Dance', 'U-turn', 'Body Slam', 'Sleep Talk', 'Electro Ball', 'Light Screen', 'Rest', 'Flash Cannon', 'Eerie Impulse', 'Substitute', 'Giga Drain', 'Electric Terrain', 'Thunder', 'Tera Blast', 'Charge', 'Knock Off', 'Super Fang', 'Lunge', 'Electroweb', 'Throat Chop', 'Aqua Tail', 'Bounce', 'Iron Tail', 'Magnet Rise', 'Shock Wave', 'Signal Beam', 'Snore', 'Tackle', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0604,Eelektross,['electric'],['Levitate'],85,115,80,105,80,50,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],515,85,"['Acid', 'Coil', 'Crunch', 'Crush Claw', 'Discharge', 'Gastro Acid', 'Headbutt', 'Thrash', 'Zap Cannon', 'Wild Charge', 'Take Down', 'Scary Face', 'Protect', 'Thunder Fang', 'Acid Spray', 'Acrobatics', 'Confuse Ray', 'Charge Beam', 'Facade', 'Bulldoze', 'Hex', 'Swift', 'Rock Tomb', 'Dragon Tail', 'Endure', 'Volt Switch', 'Sunny Day', 'Rain Dance', 'Brick Break', 'Zen Headbutt', 'U-turn', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Sleep Talk', 'Electro Ball', 'Drain Punch', 'Light Screen', 'Dragon Claw', 'Grass Knot', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Flash Cannon', 'Eerie Impulse', 'Substitute', 'Liquidation', 'Giga Drain', 'Dragon Pulse', 'Heavy Slam', 'Flamethrower', 'Thunderbolt', 'Electric Terrain', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Thunder', 'Close Combat', 'Tera Blast', 'Charge', 'Knock Off', 'Super Fang', 'Lunge', 'Focus Punch', 'Supercell Slam', 'Electroweb', 'Throat Chop', 'Ion Deluge', 'Aqua Tail', 'Bind', 'Bounce', 'Iron Tail', 'Magnet Rise', 'Shock Wave', 'Signal Beam', 'Snore', 'Superpower', 'Spark', 'Tackle', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Swagger', 'Confide', 'Flash', 'Hone Claws', 'Power-Up Punch', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
