Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg
#0101,Electrode,['electric'],"['Soundproof', 'Static', 'Aftermath']",60,50,70,80,80,150,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],490,81
#0102,Exeggcute,"['grass', 'psychic']","['Chlorophyll', 'Harvest']",60,40,80,60,45,40,"['fighting', 'ground', 'rock', 'water']","['flying', 'bug', 'steel', 'fire', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'ground', 'water', 'grass', 'electric', 'psychic']","['flying', 'poison', 'bug', 'ghost', 'fire', 'ice', 'dark']",325,54
#0103,Exeggutor,"['grass', 'psychic']","['Chlorophyll', 'Harvest']",95,95,85,125,75,55,"['fighting', 'ground', 'rock', 'water']","['flying', 'bug', 'steel', 'fire', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'ground', 'water', 'grass', 'electric', 'psychic']","['flying', 'poison', 'bug', 'ghost', 'fire', 'ice', 'dark']",530,88
#0104,Cubone,['ground'],"['Rock Head', 'Lightning Rod', 'Battle Armor']",50,50,95,40,50,35,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'grass', 'ice']",320,53
#0105,Marowak,['ground'],"['Rock Head', 'Lightning Rod', 'Battle Armor']",60,80,110,50,80,45,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'grass', 'ice']",425,70
#0106,Hitmonlee,['fighting'],"['Limber', 'Reckless', 'Unburden']",50,120,53,35,110,87,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",455,75
#0107,Hitmonchan,['fighting'],"['Keen Eye', 'Iron Fist', 'Inner Focus']",50,105,79,35,110,76,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",455,75
#0108,Lickitung,['normal'],"['Own Tempo', 'Oblivious', 'Cloud Nine']",90,55,75,60,75,30,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],385,64
#0109,Koffing,['poison'],"['Levitate', 'Neutralizing Gas', 'Stench']",40,65,95,60,45,35,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['ground', 'psychic']",340,56
#0110,Weezing,['poison'],"['Levitate', 'Neutralizing Gas', 'Stench']",65,90,120,85,70,60,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['ground', 'psychic']",490,81
#0111,Rhyhorn,"['ground', 'rock']","['Lightning Rod', 'Rock Head', 'Reckless']",80,85,95,30,30,25,"['poison', 'rock', 'fire', 'electric', 'ice']","['fighting', 'flying', 'ground', 'grass']","['normal', 'flying', 'poison', 'rock', 'fire', 'electric']","['fighting', 'ground', 'steel', 'water', 'grass', 'ice']",345,57
#0112,Rhydon,"['ground', 'rock']","['Lightning Rod', 'Rock Head', 'Reckless']",105,130,120,45,45,40,"['poison', 'rock', 'fire', 'electric', 'ice']","['fighting', 'flying', 'ground', 'grass']","['normal', 'flying', 'poison', 'rock', 'fire', 'electric']","['fighting', 'ground', 'steel', 'water', 'grass', 'ice']",485,80
#0113,Chansey,['normal'],"['Natural Cure', 'Serene Grace', 'Healer']",250,5,5,35,105,50,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],450,75
#0114,Tangela,['grass'],"['Chlorophyll', 'Leaf Guard', 'Regenerator']",65,55,115,100,40,60,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",435,72
#0115,Kangaskhan,['normal'],"['Early Bird', 'Scrappy', 'Inner Focus']",105,95,80,40,80,90,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#0116,Horsea,['water'],"['Swift Swim', 'Sniper', 'Damp']",30,40,70,70,25,60,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",295,49
#0117,Seadra,['water'],"['Poison Point', 'Sniper', 'Damp']",55,65,95,95,45,85,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",440,73
#0118,Goldeen,['water'],"['Swift Swim', 'Water Veil', 'Lightning Rod']",45,67,60,35,50,63,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",320,53
#0119,Seaking,['water'],"['Swift Swim', 'Water Veil', 'Lightning Rod']",80,92,65,65,80,68,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",450,75
#0120,Staryu,['water'],"['Illuminate', 'Natural Cure', 'Analytic']",30,45,55,70,55,85,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",340,56
#0121,Starmie,"['water', 'psychic']","['Illuminate', 'Natural Cure', 'Analytic']",60,75,85,100,85,115,"['fighting', 'poison', 'ground', 'rock', 'fire']","['steel', 'water', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'steel', 'fire', 'water', 'psychic', 'ice']","['bug', 'ghost', 'grass', 'electric', 'dark']",520,86
#0122,Mr. Mime,"['psychic', 'fairy']","['Soundproof', 'Filter', 'Technician']",40,45,65,100,120,90,"['fighting', 'dragon']","['steel', 'fire', 'psychic', 'dark']","['fighting', 'psychic', 'dragon']","['poison', 'ghost', 'steel']",460,76
#0123,Scyther,"['bug', 'flying']","['Swarm', 'Technician', 'Steadfast']",70,110,80,55,80,105,"['bug', 'grass', 'psychic', 'dark']","['flying', 'poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'grass']","['flying', 'rock', 'fire', 'electric', 'ice']",500,83
#0124,Jynx,"['ice', 'psychic']","['Oblivious', 'Forewarn', 'Dry Skin']",65,50,35,115,95,95,"['fighting', 'flying', 'poison', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'psychic', 'ice', 'dark']","['psychic', 'ice']","['rock', 'bug', 'ghost', 'steel', 'fire', 'dark']",455,75
#0125,Electabuzz,['electric'],"['Static', 'Vital Spirit']",65,83,57,95,85,105,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],490,81
#0126,Magmar,['fire'],"['Flame Body', 'Vital Spirit']",65,95,57,100,85,93,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",495,82
#0127,Pinsir,['bug'],"['Hyper Cutter', 'Mold Breaker', 'Moxie']",65,125,100,55,70,85,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",500,83
#0128,Tauros,['normal'],"['Intimidate', 'Anger Point', 'Sheer Force']",75,100,95,40,70,110,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#0129,Magikarp,['water'],"['Swift Swim', 'Rattled']",20,10,55,15,20,80,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",200,33
#0130,Gyarados,"['water', 'flying']","['Intimidate', 'Moxie']",95,125,79,60,100,81,"['fighting', 'ground', 'bug', 'fire']","['steel', 'water', 'electric', 'dragon']","['fighting', 'ground', 'bug', 'steel', 'fire', 'water']","['rock', 'electric']",540,90
#0131,Lapras,"['water', 'ice']","['Water Absorb', 'Shell Armor', 'Hydration']",130,85,80,85,95,60,"['flying', 'ground', 'rock']","['steel', 'water', 'ice']","['water', 'ice']","['fighting', 'rock', 'grass', 'electric']",535,89
#0132,Ditto,['normal'],"['Limber', 'Imposter']",48,48,48,48,48,48,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],288,48
#0133,Eevee,['normal'],"['Run Away', 'Adaptability', 'Anticipation']",55,55,50,45,65,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],325,54
#0134,Vaporeon,['water'],"['Water Absorb', 'Hydration']",130,65,60,110,95,65,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",525,87
#0135,Jolteon,['electric'],"['Volt Absorb', 'Quick Feet']",65,65,60,110,95,130,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],525,87
#0136,Flareon,['fire'],"['Flash Fire', 'Guts']",65,130,60,95,110,65,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",525,87
#0137,Porygon,['normal'],"['Trace', 'Download', 'Analytic']",65,60,70,85,75,40,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],395,65
#0138,Omanyte,"['rock', 'water']","['Swift Swim', 'Shell Armor', 'Weak Armor']",35,40,100,90,55,35,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",355,59
#0139,Omastar,"['rock', 'water']","['Swift Swim', 'Shell Armor', 'Weak Armor']",70,60,125,115,70,55,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",495,82
#0140,Kabuto,"['rock', 'water']","['Swift Swim', 'Battle Armor', 'Weak Armor']",30,80,90,55,45,55,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",355,59
#0141,Kabutops,"['rock', 'water']","['Swift Swim', 'Battle Armor', 'Weak Armor']",60,115,105,65,70,80,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",495,82
#0142,Aerodactyl,"['rock', 'flying']","['Rock Head', 'Pressure', 'Unnerve']",80,105,65,60,75,130,"['flying', 'bug', 'fire', 'grass', 'ice']","['ground', 'rock', 'steel', 'electric']","['normal', 'flying', 'poison', 'ground', 'bug', 'fire']","['rock', 'steel', 'water', 'electric', 'ice']",515,85
#0143,Snorlax,['normal'],"['Immunity', 'Thick Fat', 'Gluttony']",160,110,65,65,110,30,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],540,90
#0144,Articuno,"['ice', 'flying']","['Pressure', 'Snow Cloak']",90,85,100,95,125,85,"['fighting', 'flying', 'ground', 'bug', 'grass', 'dragon']","['rock', 'steel', 'fire', 'water', 'electric', 'ice']","['ground', 'bug', 'grass']","['rock', 'steel', 'fire', 'electric']",580,96
#0145,Zapdos,"['electric', 'flying']","['Pressure', 'Static']",90,90,85,125,90,100,"['fighting', 'flying', 'bug', 'water']","['ground', 'rock', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'ground', 'bug', 'steel', 'grass']","['rock', 'ice']",580,96
#0146,Moltres,"['fire', 'flying']","['Pressure', 'Flame Body']",90,100,90,125,85,90,"['fighting', 'bug', 'grass', 'ice']","['rock', 'fire', 'water', 'electric', 'dragon']","['fighting', 'ground', 'bug', 'steel', 'fire', 'grass', 'fairy']","['rock', 'water', 'electric']",580,96
#0147,Dratini,['dragon'],"['Shed Skin', 'Marvel Scale']",41,64,45,50,50,50,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50
#0148,Dragonair,['dragon'],"['Shed Skin', 'Marvel Scale']",61,84,65,70,70,70,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",420,70
#0149,Dragonite,"['dragon', 'flying']","['Inner Focus', 'Multiscale']",91,134,95,100,100,80,"['fighting', 'bug', 'grass', 'dragon']","['rock', 'steel', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'fire', 'water', 'grass']","['rock', 'ice', 'dragon', 'fairy']",600,100
#0150,Mewtwo,['psychic'],"['Pressure', 'Unnerve']",106,110,90,154,90,130,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",680,113
#0151,Mew,['psychic'],['Synchronize'],100,100,100,100,100,100,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",600,100
#0152,Chikorita,['grass'],"['Overgrow', 'Leaf Guard']",45,49,65,49,65,45,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",318,53
#0153,Bayleef,['grass'],"['Overgrow', 'Leaf Guard']",60,62,80,63,80,60,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",405,67
#0154,Meganium,['grass'],"['Overgrow', 'Leaf Guard']",80,82,100,83,100,80,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",525,87
#0155,Cyndaquil,['fire'],"['Blaze', 'Flash Fire']",39,52,43,60,50,65,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",309,51
#0156,Quilava,['fire'],"['Blaze', 'Flash Fire']",58,64,58,80,65,80,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",405,67
#0157,Typhlosion,['fire'],"['Blaze', 'Flash Fire']",78,84,78,109,85,100,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",534,89
#0158,Totodile,['water'],"['Torrent', 'Sheer Force']",50,65,64,44,48,43,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",314,52
#0159,Croconaw,['water'],"['Torrent', 'Sheer Force']",65,80,80,59,63,58,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",405,67
#0160,Feraligatr,['water'],"['Torrent', 'Sheer Force']",85,105,100,79,83,78,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",530,88
#0161,Sentret,['normal'],"['Run Away', 'Keen Eye', 'Frisk']",35,46,34,35,45,20,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],215,35
#0162,Furret,['normal'],"['Run Away', 'Keen Eye', 'Frisk']",85,76,64,45,55,90,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],415,69
#0163,Hoothoot,"['normal', 'flying']","['Insomnia', 'Keen Eye', 'Tinted Lens']",60,30,30,36,56,50,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",262,43
#0164,Noctowl,"['normal', 'flying']","['Insomnia', 'Keen Eye', 'Tinted Lens']",100,50,50,86,96,70,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",452,75
#0165,Ledyba,"['bug', 'flying']","['Swarm', 'Early Bird', 'Rattled']",40,20,30,40,80,55,"['bug', 'grass', 'psychic', 'dark']","['flying', 'poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'grass']","['flying', 'rock', 'fire', 'electric', 'ice']",265,44
#0166,Ledian,"['bug', 'flying']","['Swarm', 'Early Bird', 'Iron Fist']",55,35,50,55,110,85,"['bug', 'grass', 'psychic', 'dark']","['flying', 'poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'grass']","['flying', 'rock', 'fire', 'electric', 'ice']",390,65
#0167,Spinarak,"['bug', 'poison']","['Swarm', 'Insomnia', 'Sniper']",40,60,40,40,40,30,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ground', 'rock', 'ghost', 'steel', 'fire']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['flying', 'rock', 'fire', 'psychic']",250,41
#0168,Ariados,"['bug', 'poison']","['Swarm', 'Insomnia', 'Sniper']",70,90,70,60,70,40,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ground', 'rock', 'ghost', 'steel', 'fire']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['flying', 'rock', 'fire', 'psychic']",400,66
#0169,Crobat,"['poison', 'flying']","['Inner Focus', 'Infiltrator']",85,90,80,70,80,130,"['fighting', 'bug', 'grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel', 'electric']","['fighting', 'poison', 'ground', 'bug', 'grass', 'fairy']","['rock', 'electric', 'psychic', 'ice']",535,89
#0170,Chinchou,"['water', 'electric']","['Volt Absorb', 'Illuminate', 'Water Absorb']",75,38,38,56,56,67,"['flying', 'rock', 'fire']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'fire', 'water', 'ice']","['ground', 'grass']",330,55
#0171,Lanturn,"['water', 'electric']","['Volt Absorb', 'Illuminate', 'Water Absorb']",125,58,58,76,76,67,"['flying', 'rock', 'fire']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'fire', 'water', 'ice']","['ground', 'grass']",460,76
#0172,Pichu,['electric'],"['Static', 'Lightning Rod']",20,40,15,35,35,60,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],205,34
#0173,Cleffa,['fairy'],"['Cute Charm', 'Magic Guard', 'Friend Guard']",50,25,28,45,55,15,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",218,36
#0174,Igglybuff,"['normal', 'fairy']","['Cute Charm', 'Competitive', 'Friend Guard']",90,30,15,40,20,15,"['fighting', 'dragon', 'dark']","['poison', 'rock', 'ghost', 'steel', 'fire']","['bug', 'ghost', 'dragon', 'dark']","['poison', 'steel']",210,35
#0175,Togepi,['fairy'],"['Hustle', 'Serene Grace', 'Super Luck']",35,20,65,40,65,20,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",245,40
#0176,Togetic,"['fairy', 'flying']","['Hustle', 'Serene Grace', 'Super Luck']",55,40,85,80,105,40,"['fighting', 'bug', 'grass', 'dragon', 'dark']","['poison', 'rock', 'steel', 'fire', 'electric']","['fighting', 'ground', 'bug', 'grass', 'dragon', 'dark']","['poison', 'rock', 'steel', 'electric', 'ice']",405,67
#0177,Natu,"['psychic', 'flying']","['Synchronize', 'Early Bird', 'Magic Bounce']",40,50,45,70,45,70,"['fighting', 'poison', 'bug', 'grass']","['rock', 'steel', 'electric', 'psychic', 'dark']","['fighting', 'ground', 'grass', 'psychic']","['rock', 'ghost', 'electric', 'ice', 'dark']",320,53
#0178,Xatu,"['psychic', 'flying']","['Synchronize', 'Early Bird', 'Magic Bounce']",65,75,70,95,70,95,"['fighting', 'poison', 'bug', 'grass']","['rock', 'steel', 'electric', 'psychic', 'dark']","['fighting', 'ground', 'grass', 'psychic']","['rock', 'ghost', 'electric', 'ice', 'dark']",470,78
#0179,Mareep,['electric'],"['Static', 'Plus']",55,40,40,65,45,35,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],280,46
#0180,Flaaffy,['electric'],"['Static', 'Plus']",70,55,55,80,60,45,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],365,60
#0181,Ampharos,['electric'],"['Static', 'Plus']",90,75,85,115,90,55,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],510,85
#0182,Bellossom,['grass'],"['Chlorophyll', 'Healer']",75,80,95,90,100,50,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",490,81
#0183,Marill,"['water', 'fairy']","['Thick Fat', 'Huge Power', 'Sap Sipper']",70,20,50,20,50,40,"['fighting', 'ground', 'rock', 'dark']","['poison', 'steel', 'water', 'grass']","['fighting', 'bug', 'fire', 'water', 'ice', 'dragon', 'dark']","['poison', 'grass', 'electric']",250,41
#0184,Azumarill,"['water', 'fairy']","['Thick Fat', 'Huge Power', 'Sap Sipper']",100,50,80,60,80,50,"['fighting', 'ground', 'rock', 'dark']","['poison', 'steel', 'water', 'grass']","['fighting', 'bug', 'fire', 'water', 'ice', 'dragon', 'dark']","['poison', 'grass', 'electric']",420,70
