Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg
#378,Charmanderヒトカゲ,['fire'],"['Blaze', 'Solar Power']",39,52,43,60,50,65,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",309,51
#379,Charmeleonリザード,['fire'],"['Blaze', 'Solar Power']",58,64,58,80,65,80,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",405,67
#380,Charizardリザードン,"['fire', 'flying']","['Blaze', 'Solar Power']",78,84,78,109,85,100,"['bug', 'grass', 'ice', 'fighting']","['rock', 'fire', 'water', 'dragon', 'electric']","['bug', 'steel', 'fire', 'grass', 'fighting']","['rock', 'water', 'electric']",534,89
#381,Type: Nullタイプ：ヌル,['normal'],['Battle Armor'],95,95,95,95,95,59,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],534,89
#382,Silvallyシルヴァディ,['normal'],['RKS System'],95,95,95,95,95,95,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],570,95
#383,Larvitarヨーギラス,"['rock', 'ground']","['Guts', 'Sand Veil']",50,64,50,45,50,41,"['bug', 'fire', 'ice', 'poison', 'rock', 'electric']","['fighting', 'ground', 'bug', 'grass']","['normal', 'flying', 'poison', 'fire', 'rock', 'electric']","['fighting', 'ground', 'steel', 'water', 'grass', 'ice']",300,50
#384,Pupitarサナギラス,"['rock', 'ground']",['Shed Skin'],70,84,70,65,70,51,"['bug', 'fire', 'ice', 'poison', 'rock', 'electric']","['fighting', 'ground', 'bug', 'grass']","['normal', 'flying', 'poison', 'fire', 'rock', 'electric']","['fighting', 'ground', 'steel', 'water', 'grass', 'ice']",410,68
#385,Tyranitarバンギラス,"['rock', 'dark']","['Sand Stream', 'Unnerve']",100,134,110,95,100,61,"['flying', 'bug', 'fire', 'ice', 'ghost', 'psychic']","['fighting', 'ground', 'steel', 'dark', 'fairy']","['normal', 'flying', 'poison', 'fire', 'ghost', 'psychic', 'dark']","['fighting', 'ground', 'steel', 'water', 'grass', 'bug', 'fairy']",600,100
#386,Deinoモノズ,"['dark', 'dragon']",['Hustle'],52,65,50,45,50,38,"['ghost', 'psychic', 'dragon']","['fighting', 'dark', 'fairy', 'steel']","['ghost', 'psychic', 'dark', 'fire', 'water', 'grass', 'electric']","['fighting', 'bug', 'fairy', 'ice', 'dragon']",300,50
#387,Zweilousジヘッド,"['dark', 'dragon']",['Hustle'],72,85,70,65,70,58,"['ghost', 'psychic', 'dragon']","['fighting', 'dark', 'fairy', 'steel']","['ghost', 'psychic', 'dark', 'fire', 'water', 'grass', 'electric']","['fighting', 'bug', 'fairy', 'ice', 'dragon']",420,70
#388,Hydreigonサザンドラ,"['dark', 'dragon']",['Levitate'],92,105,90,125,90,98,"['ghost', 'psychic', 'dragon']","['fighting', 'dark', 'fairy', 'steel']","['ghost', 'psychic', 'dark', 'fire', 'water', 'grass', 'electric']","['fighting', 'bug', 'fairy', 'ice', 'dragon']",600,100
#389,Goomyヌメラ,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",45,50,35,55,75,40,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50
#390,Sliggooヌメイル,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",68,75,53,83,113,60,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",452,75
#391,Goodraヌメルゴン,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",90,100,70,110,150,80,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",600,100
#392,Jangmo-oジャラコ,['dragon'],"['Bulletproof', 'Soundproof', 'Overcoat']",45,55,65,45,45,45,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50
#393,Hakamo-oジャランゴ,"['dragon', 'fighting']","['Bulletproof', 'Soundproof', 'Overcoat']",55,75,90,65,70,65,"['dragon', 'normal', 'rock', 'ice', 'dark']","['fairy', 'flying', 'poison', 'psychic', 'bug', 'ghost']","['fire', 'water', 'grass', 'electric', 'rock', 'bug', 'ghost']","['ice', 'dragon', 'fairy', 'flying', 'psychic']",420,70
#394,Kommo-oジャラランガ,"['dragon', 'fighting']","['Bulletproof', 'Soundproof', 'Overcoat']",75,110,125,100,105,85,"['dragon', 'normal', 'rock', 'ice', 'dark']","['fairy', 'flying', 'poison', 'psychic', 'bug', 'ghost']","['fire', 'water', 'grass', 'electric', 'rock', 'bug', 'ghost']","['ice', 'dragon', 'fairy', 'flying', 'psychic']",600,100
#395,Dreepyドラメシヤ,"['dragon', 'ghost']","['Clear Body', 'Infiltrator', 'Cursed Body']",28,60,30,40,30,82,"['dragon', 'ghost', 'psychic']","['steel', 'fairy', 'normal', 'dark']","['fire', 'water', 'grass', 'electric', 'normal', 'fighting', 'poison', 'bug']","['ice', 'dragon', 'fairy', 'ghost', 'dark']",270,45
#396,Drakloakドロンチ,"['dragon', 'ghost']","['Clear Body', 'Infiltrator', 'Cursed Body']",68,80,50,60,50,102,"['dragon', 'ghost', 'psychic']","['steel', 'fairy', 'normal', 'dark']","['fire', 'water', 'grass', 'electric', 'normal', 'fighting', 'poison', 'bug']","['ice', 'dragon', 'fairy', 'ghost', 'dark']",410,68
#397,Dragapultドラパルト,"['dragon', 'ghost']","['Clear Body', 'Infiltrator', 'Cursed Body']",88,120,75,100,75,142,"['dragon', 'ghost', 'psychic']","['steel', 'fairy', 'normal', 'dark']","['fire', 'water', 'grass', 'electric', 'normal', 'fighting', 'poison', 'bug']","['ice', 'dragon', 'fairy', 'ghost', 'dark']",600,100
#398,Zacianザシアン,['fairy'],['Intrepid Sword'],92,130,115,80,115,138,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",670,111
#399,Zamazentaザマゼンタ,['fighting'],['Dauntless Shield'],92,130,115,80,115,138,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['rock', 'bug', 'ghost']","['flying', 'psychic', 'fairy']",670,111
#400,Eternatusムゲンダイナ,"['poison', 'dragon']",['Pressure'],140,85,95,145,95,130,"['grass', 'dragon']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'bug', 'fire', 'water', 'electric']","['ground', 'psychic', 'ice', 'dragon']",690,115
#001,Slowpokeヤドン,['psychic'],"['Gluttony', 'Own Tempo', 'Regenerator']",90,65,65,40,40,15,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",315,52
#002,Slowbroヤドラン,"['poison', 'psychic']","['Quick Draw', 'Own Tempo', 'Regenerator']",95,100,95,100,70,30,"['grass', 'fairy', 'fighting']","['ground', 'rock', 'steel', 'ghost', 'dark', 'psychic']","['fighting', 'poison', 'grass', 'fairy', 'psychic']","['ground', 'psychic', 'ghost', 'dark']",490,81
#003,Slowkingヤドキング,"['poison', 'psychic']","['Curious Medicine', 'Own Tempo', 'Regenerator']",95,65,80,110,110,30,"['grass', 'fairy', 'fighting']","['ground', 'rock', 'steel', 'ghost', 'dark', 'psychic']","['fighting', 'poison', 'grass', 'fairy', 'psychic']","['ground', 'psychic', 'ghost', 'dark']",490,81
#004,Bunearyミミロル,['normal'],"['Run Away', 'Klutz', 'Limber']",55,66,44,44,56,85,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],350,58
#005,Lopunnyミミロップ,['normal'],"['Cute Charm', 'Klutz', 'Limber']",65,76,84,54,96,105,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],480,80
#006,Happinyピンプク,['normal'],"['Natural Cure', 'Serene Grace', 'Friend Guard']",100,5,5,15,65,30,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],220,36
#007,Chanseyラッキー,['normal'],"['Natural Cure', 'Serene Grace', 'Healer']",250,5,5,35,105,50,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],450,75
#008,Blisseyハピナス,['normal'],"['Natural Cure', 'Serene Grace', 'Healer']",255,10,10,75,135,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],540,90
#011,Igglybuffププリン,"['normal', 'fairy']","['Cute Charm', 'Competitive', 'Friend Guard']",90,30,15,40,20,15,"['fighting', 'dragon', 'dark']","['rock', 'ghost', 'steel', 'poison', 'fire']","['ghost', 'bug', 'dragon', 'dark']","['poison', 'steel']",210,35
#012,Jigglypuffプリン,"['normal', 'fairy']","['Cute Charm', 'Competitive', 'Friend Guard']",115,45,20,45,25,20,"['fighting', 'dragon', 'dark']","['rock', 'ghost', 'steel', 'poison', 'fire']","['ghost', 'bug', 'dragon', 'dark']","['poison', 'steel']",270,45
#013,Wigglytuffプクリン,"['normal', 'fairy']","['Cute Charm', 'Competitive', 'Frisk']",140,70,45,85,50,45,"['fighting', 'dragon', 'dark']","['rock', 'ghost', 'steel', 'poison', 'fire']","['ghost', 'bug', 'dragon', 'dark']","['poison', 'steel']",435,72
#017,Fomantisカリキリ,['grass'],"['Leaf Guard', 'Contrary']",40,55,35,50,35,35,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",250,41
#018,Lurantisラランテス,['grass'],"['Leaf Guard', 'Contrary']",70,105,90,80,90,45,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",480,80
#022,Fletchlingヤヤコマ,"['normal', 'flying']","['Big Pecks', 'Gale Wings']",45,50,43,40,38,62,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ghost', 'ground', 'bug', 'grass']","['rock', 'electric', 'ice']",278,46
#023,Fletchinderヒノヤコマ,"['fire', 'flying']","['Flame Body', 'Gale Wings']",62,73,55,56,52,84,"['bug', 'grass', 'ice', 'fighting']","['rock', 'fire', 'water', 'dragon', 'electric']","['bug', 'steel', 'fire', 'grass', 'fighting']","['rock', 'water', 'electric']",382,63
#024,Talonflameファイアロー,"['fire', 'flying']","['Flame Body', 'Gale Wings']",78,81,71,74,69,126,"['bug', 'grass', 'ice', 'fighting']","['rock', 'fire', 'water', 'dragon', 'electric']","['bug', 'steel', 'fire', 'grass', 'fighting']","['rock', 'water', 'electric']",499,83
#025,Shinxコリンク,['electric'],"['Rivalry', 'Intimidate', 'Guts']",45,65,34,40,34,45,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],263,43
#026,Luxioルクシオ,['electric'],"['Rivalry', 'Intimidate', 'Guts']",60,85,49,60,49,60,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],363,60
#027,Luxrayレントラー,['electric'],"['Rivalry', 'Intimidate', 'Guts']",80,120,79,95,79,70,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],523,87
#028,Klefkiクレッフィ,"['steel', 'fairy']","['Prankster', 'Magician']",57,80,91,80,87,75,"['rock', 'ice', 'fairy', 'fighting', 'dragon', 'dark']","['steel', 'fire', 'water', 'electric', 'poison']","['normal', 'flying', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",470,78
#031,Abraケーシィ,['psychic'],"['Synchronize', 'Inner Focus', 'Magic Guard']",25,20,15,105,55,90,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",310,51
#032,Kadabraユンゲラー,['psychic'],"['Synchronize', 'Inner Focus', 'Magic Guard']",40,35,30,120,70,105,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",400,66
#033,Alakazamフーディン,['psychic'],"['Synchronize', 'Inner Focus', 'Magic Guard']",55,50,45,135,95,120,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",500,83
#040,Tentacoolメノクラゲ,"['water', 'poison']","['Clear Body', 'Liquid Ooze', 'Rain Dish']",40,40,35,50,100,70,"['rock', 'fire', 'fairy']","['water', 'dragon', 'poison', 'rock', 'steel', 'ghost']","['steel', 'fire', 'water', 'ice', 'fighting', 'poison', 'fairy', 'bug']","['electric', 'ground', 'psychic']",335,55
#041,Tentacruelドククラゲ,"['water', 'poison']","['Clear Body', 'Liquid Ooze', 'Rain Dish']",80,70,65,80,120,100,"['rock', 'fire', 'fairy']","['water', 'dragon', 'poison', 'rock', 'steel', 'ghost']","['steel', 'fire', 'water', 'ice', 'fighting', 'poison', 'fairy', 'bug']","['electric', 'ground', 'psychic']",515,85
#052,Dunsparceノコッチ,['normal'],"['Serene Grace', 'Run Away', 'Rattled']",100,70,70,65,65,45,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],415,69
#053,Bouffalantバッフロン,['normal'],"['Reckless', 'Sap Sipper', 'Soundproof']",95,110,95,40,95,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#054,Lickitungベロリンガ,['normal'],"['Own Tempo', 'Oblivious', 'Cloud Nine']",90,55,75,60,75,30,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],385,64
#055,Lickilickyベロベルト,['normal'],"['Own Tempo', 'Oblivious', 'Cloud Nine']",110,85,95,80,95,50,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],515,85
#063,Druddigonクリムガン,['dragon'],"['Rough Skin', 'Sheer Force', 'Mold Breaker']",77,120,90,60,90,48,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",485,80
#068,Bulbasaurフシギダネ,"['grass', 'poison']","['Overgrow', 'Chlorophyll']",45,49,49,65,65,45,"['rock', 'water', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'dragon', 'rock', 'ghost']","['water', 'grass', 'electric', 'fighting', 'fairy']","['flying', 'fire', 'ice', 'psychic']",318,53
#069,Ivysaurフシギソウ,"['grass', 'poison']","['Overgrow', 'Chlorophyll']",60,62,63,80,80,60,"['rock', 'water', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'dragon', 'rock', 'ghost']","['water', 'grass', 'electric', 'fighting', 'fairy']","['flying', 'fire', 'ice', 'psychic']",405,67
#070,Venusaurフシギバナ,"['grass', 'poison']","['Overgrow', 'Chlorophyll']",80,82,83,100,100,80,"['rock', 'water', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'dragon', 'rock', 'ghost']","['water', 'grass', 'electric', 'fighting', 'fairy']","['flying', 'fire', 'ice', 'psychic']",525,87
#071,Squirtleゼニガメ,['water'],"['Torrent', 'Rain Dish']",44,48,65,50,64,43,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",314,52
#072,Wartortleカメール,['water'],"['Torrent', 'Rain Dish']",59,63,80,65,80,58,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",405,67
#073,Blastoiseカメックス,['water'],"['Torrent', 'Rain Dish']",79,83,100,85,105,78,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",530,88
#074,Venipedeフシデ,"['bug', 'poison']","['Poison Point', 'Swarm', 'Speed Boost']",30,45,59,30,39,57,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'ground', 'rock']","['fighting', 'grass', 'poison', 'fairy', 'bug']","['flying', 'rock', 'fire', 'psychic']",260,43
#075,Whirlipedeホイーガ,"['bug', 'poison']","['Poison Point', 'Swarm', 'Speed Boost']",40,55,99,40,79,47,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'ground', 'rock']","['fighting', 'grass', 'poison', 'fairy', 'bug']","['flying', 'rock', 'fire', 'psychic']",360,60
#076,Scolipedeペンドラー,"['bug', 'poison']","['Poison Point', 'Swarm', 'Speed Boost']",60,100,89,55,69,112,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'ground', 'rock']","['fighting', 'grass', 'poison', 'fairy', 'bug']","['flying', 'rock', 'fire', 'psychic']",485,80
#077,Foongusタマゲタケ,"['grass', 'poison']","['Effect Spore', 'Regenerator']",69,55,45,55,55,15,"['rock', 'water', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'dragon', 'rock', 'ghost']","['water', 'grass', 'electric', 'fighting', 'fairy']","['flying', 'fire', 'ice', 'psychic']",294,49
#078,Amoongussモロバレル,"['grass', 'poison']","['Effect Spore', 'Regenerator']",114,85,70,85,80,30,"['rock', 'water', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'dragon', 'rock', 'ghost']","['water', 'grass', 'electric', 'fighting', 'fairy']","['flying', 'fire', 'ice', 'psychic']",464,77
#079,Comfeyキュワワー,['fairy'],"['Flower Veil', 'Triage', 'Natural Cure']",51,52,90,82,110,100,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",485,80
#080,Tangelaモンジャラ,['grass'],"['Chlorophyll', 'Leaf Guard', 'Regenerator']",65,55,115,100,40,60,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",435,72
#081,Tangrowthモジャンボ,['grass'],"['Chlorophyll', 'Leaf Guard', 'Regenerator']",100,100,125,110,50,50,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",535,89
#087,Zoruaゾロア,['dark'],['Illusion'],40,65,40,80,40,65,"['ghost', 'psychic']","['fighting', 'dark', 'fairy']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",330,55
#088,Zoroarkゾロアーク,['dark'],['Illusion'],60,105,60,120,60,105,"['ghost', 'psychic']","['fighting', 'dark', 'fairy']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",510,85
#098,Staryuヒトデマン,['water'],"['Illuminate', 'Natural Cure', 'Analytic']",30,45,55,70,55,85,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",340,56
#099,Starmieスターミー,"['water', 'psychic']","['Illuminate', 'Natural Cure', 'Analytic']",60,75,85,100,85,115,"['ground', 'rock', 'fire', 'fighting', 'poison']","['water', 'grass', 'dragon', 'steel', 'dark', 'psychic']","['steel', 'fire', 'water', 'ice', 'fighting', 'psychic']","['grass', 'electric', 'bug', 'ghost', 'dark']",520,86
#100,Kubfuダクマ,['fighting'],['Inner Focus'],60,90,60,53,50,72,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['rock', 'bug', 'ghost']","['flying', 'psychic', 'fairy']",385,64
#101,Urshifuウーラオス,"['fighting', 'dark']",['Unseen Fist'],100,130,100,63,60,97,"['normal', 'rock', 'steel', 'ice', 'ghost']","['flying', 'poison', 'bug', 'ghost', 'fairy', 'fighting']","['rock', 'ghost', 'dark']","['flying', 'fairy', 'fighting']",550,91
#102,Emolgaエモンガ,"['electric', 'flying']","['Static', 'Motor Drive']",55,75,60,75,60,103,"['flying', 'water', 'fighting', 'bug']","['ground', 'electric', 'dragon', 'rock', 'steel']","['flying', 'steel', 'fighting', 'bug', 'grass']","['rock', 'ice']",428,71
#103,Dedenneデデンネ,"['electric', 'fairy']","['Cheek Pouch', 'Pickup', 'Plus']",67,58,57,81,67,101,"['flying', 'water', 'fighting', 'dark']","['ground', 'grass', 'electric', 'poison', 'steel', 'fire']","['flying', 'electric', 'fighting', 'bug', 'dragon', 'dark']","['ground', 'poison']",431,71
#105,Magnemiteコイル,"['electric', 'steel']","['Magnet Pull', 'Sturdy', 'Analytic']",25,35,70,95,55,45,"['flying', 'rock', 'ice', 'fairy']","['ground', 'grass', 'electric', 'dragon', 'steel', 'fire']","['flying', 'steel', 'electric', 'normal', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'fighting', 'fire']",325,54
#106,Magnetonレアコイル,"['electric', 'steel']","['Magnet Pull', 'Sturdy', 'Analytic']",50,60,95,120,70,70,"['flying', 'rock', 'ice', 'fairy']","['ground', 'grass', 'electric', 'dragon', 'steel', 'fire']","['flying', 'steel', 'electric', 'normal', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'fighting', 'fire']",465,77
#107,Magnezoneジバコイル,"['electric', 'steel']","['Magnet Pull', 'Sturdy', 'Analytic']",70,70,115,130,90,60,"['flying', 'rock', 'ice', 'fairy']","['ground', 'grass', 'electric', 'dragon', 'steel', 'fire']","['flying', 'steel', 'electric', 'normal', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'fighting', 'fire']",535,89
#111,Carvanhaキバニア,"['water', 'dark']","['Rough Skin', 'Speed Boost']",45,90,20,65,20,65,"['ground', 'rock', 'fire', 'ghost', 'psychic']","['water', 'grass', 'dragon', 'fighting', 'dark', 'fairy']","['steel', 'fire', 'water', 'ice', 'ghost', 'psychic', 'dark']","['grass', 'electric', 'fighting', 'bug', 'fairy']",305,50
#112,Sharpedoサメハダー,"['water', 'dark']","['Rough Skin', 'Speed Boost']",70,120,40,95,40,95,"['ground', 'rock', 'fire', 'ghost', 'psychic']","['water', 'grass', 'dragon', 'fighting', 'dark', 'fairy']","['steel', 'fire', 'water', 'ice', 'ghost', 'psychic', 'dark']","['grass', 'electric', 'fighting', 'bug', 'fairy']",460,76
#113,Lillipupヨーテリー,['normal'],"['Vital Spirit', 'Pickup', 'Run Away']",45,60,45,25,45,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],275,45
#114,Herdierハーデリア,['normal'],"['Intimidate', 'Sand Rush', 'Scrappy']",65,80,65,35,65,60,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],370,61
#115,Stoutlandムーランド,['normal'],"['Intimidate', 'Sand Rush', 'Scrappy']",85,110,90,45,90,80,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],500,83
#116,Taurosケンタロス,['normal'],"['Intimidate', 'Anger Point', 'Sheer Force']",75,100,95,40,70,110,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#117,Miltankミルタンク,['normal'],"['Thick Fat', 'Scrappy', 'Sap Sipper']",95,80,105,40,70,100,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#118,Scytherストライク,"['bug', 'flying']","['Swarm', 'Technician', 'Steadfast']",70,110,80,55,80,105,"['grass', 'psychic', 'dark', 'bug']","['flying', 'poison', 'ghost', 'steel', 'fire', 'fairy', 'rock', 'electric']","['fighting', 'ground', 'grass', 'bug']","['flying', 'rock', 'fire', 'electric', 'ice']",500,83
#119,Scizorハッサム,"['bug', 'steel']","['Swarm', 'Technician', 'Light Metal']",70,130,100,55,80,65,"['grass', 'psychic', 'dark', 'rock', 'ice']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'water', 'electric']","['ground', 'grass', 'normal', 'poison', 'bug', 'steel', 'psychic', 'ice', 'dragon', 'fairy']","['fire', 'ground']",500,83
#120,Pinsirカイロス,['bug'],"['Hyper Cutter', 'Mold Breaker', 'Moxie']",65,125,100,55,70,85,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",500,83
#121,Heracrossヘラクロス,"['bug', 'fighting']","['Swarm', 'Guts', 'Moxie']",80,125,75,40,95,85,"['grass', 'dark', 'normal', 'rock', 'ice']","['fighting', 'flying', 'poison', 'ghost', 'fire', 'fairy', 'bug']","['fighting', 'ground', 'grass', 'bug', 'ghost']","['flying', 'fire', 'psychic', 'fairy']",500,83
#133,Sandygastスナバァ,"['ghost', 'ground']","['Water Compaction', 'Sand Veil']",55,55,80,70,45,15,"['ghost', 'psychic', 'poison', 'rock', 'steel', 'fire', 'electric']","['normal', 'dark', 'flying', 'bug', 'grass']","['normal', 'fighting', 'poison', 'bug', 'rock', 'electric']","['ghost', 'dark', 'water', 'ice', 'grass']",320,53
#134,Palossandシロデスナ,"['ghost', 'ground']","['Water Compaction', 'Sand Veil']",85,75,110,100,75,35,"['ghost', 'psychic', 'poison', 'rock', 'steel', 'fire', 'electric']","['normal', 'dark', 'flying', 'bug', 'grass']","['normal', 'fighting', 'poison', 'bug', 'rock', 'electric']","['ghost', 'dark', 'water', 'ice', 'grass']",480,80
#139,Azurillルリリ,"['normal', 'fairy']","['Thick Fat', 'Huge Power', 'Sap Sipper']",50,20,40,20,40,20,"['fighting', 'dragon', 'dark']","['rock', 'ghost', 'steel', 'poison', 'fire']","['ghost', 'bug', 'dragon', 'dark']","['poison', 'steel']",190,31
#140,Marillマリル,"['water', 'fairy']","['Thick Fat', 'Huge Power', 'Sap Sipper']",70,20,50,20,50,40,"['ground', 'rock', 'fighting', 'dark']","['water', 'grass', 'poison', 'steel']","['fire', 'water', 'ice', 'fighting', 'bug', 'dragon', 'dark']","['grass', 'electric', 'poison']",250,41
#141,Azumarillマリルリ,"['water', 'fairy']","['Thick Fat', 'Huge Power', 'Sap Sipper']",100,50,80,60,80,50,"['ground', 'rock', 'fighting', 'dark']","['water', 'grass', 'poison', 'steel']","['fire', 'water', 'ice', 'fighting', 'bug', 'dragon', 'dark']","['grass', 'electric', 'poison']",420,70
#142,Poliwagニョロモ,['water'],"['Water Absorb', 'Damp', 'Swift Swim']",40,50,40,40,40,90,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",300,50
#143,Poliwhirlニョロゾ,['water'],"['Water Absorb', 'Damp', 'Swift Swim']",65,65,65,50,50,90,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",385,64
#144,Poliwrathニョロボン,"['water', 'fighting']","['Water Absorb', 'Damp', 'Swift Swim']",90,95,95,70,90,70,"['ground', 'rock', 'fire', 'normal', 'steel', 'ice', 'dark']","['water', 'grass', 'dragon', 'flying', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['steel', 'fire', 'water', 'ice', 'rock', 'bug', 'ghost']","['grass', 'electric', 'flying', 'psychic', 'fairy']",510,85
#145,Politoedニョロトノ,['water'],"['Water Absorb', 'Damp', 'Drizzle']",90,75,75,90,100,70,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",500,83
#146,Psyduckコダック,['water'],"['Damp', 'Cloud Nine', 'Swift Swim']",50,52,48,65,50,55,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",320,53
